locus_tag	GRYC_note
CAGL0B01837g	similar to uniprot|Q04600 Saccharomyces cerevisiae YDR117c
CAGL0B01859g	weakly similar to uniprot|Q04601 Saccharomyces cerevisiae YDR118w APC4 subunit of the anaphase promoting complex
CAGL0B01875g	similar to uniprot|Q2V2P9 Saccharomyces cerevisiae YDR119wa
CAGL0B01881g	highly similar to uniprot|Q9URQ8 Saccharomyces cerevisiae YDR120c TRM1
CAGL0B01903g	similar to uniprot|Q04603 Saccharomyces cerevisiae YDR121w DPB4
CAGL0B01925g	similar to uniprot|P13185 Saccharomyces cerevisiae YDR122w KIN1 or uniprot|P13186 Saccharomyces cerevisiae YLR096w KIN2
CAGL0B01947g	weakly similar to uniprot|P26798 Saccharomyces cerevisiae YDR123c INO2
CAGL0B01969g	similar to uniprot|Q04623 Saccharomyces cerevisiae YDR125c ECM18 or uniprot|Q12385 Saccharomyces cerevisiae YLR099c ICT1
CAGL0B01991g	similar to uniprot|Q04629 Saccharomyces cerevisiae YDR126w
CAGL0B02013g	highly similar to uniprot|Q03897 Saccharomyces cerevisiae YDR128w
CAGL0B02035g	highly similar to uniprot|P32599 Saccharomyces cerevisiae YDR129c SAC6
CAGL0B02057g	some similarities with uniprot|Q03898 Saccharomyces cerevisiae YDR130c FIN1
CAGL0B02079g	similar to uniprot|P50080 Saccharomyces cerevisiae YGR224w AZR1 or uniprot|P36172 Saccharomyces cerevisiae YKR105c
CAGL0B02101g	similar to uniprot|P50079 Saccharomyces cerevisiae YGR223c
CAGL0B02123g	weakly similar to uniprot|P10834 Saccharomyces cerevisiae YGR222w PET54
CAGL0B02145g	weakly similar to uniprot|P32900 Saccharomyces cerevisiae YHR149c or uniprot|P50078 Saccharomyces cerevisiae YGR221c TOS2
CAGL0B02167g	highly similar to uniprot|P31334 Saccharomyces cerevisiae YGR220c MRPL9
CAGL0B02189g	highly similar to uniprot|P30822 Saccharomyces cerevisiae YGR218w CRM1
CAGL0B02211g	similar to uniprot|P50077 Saccharomyces cerevisiae YGR217w CCH1
CAGL0B02233g	similar to uniprot|P53306 Saccharomyces cerevisiae YGR216c GPI1 N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein
CAGL0B02255g	similar to uniprot|P53305 Saccharomyces cerevisiae YGR215w RSM27
CAGL0B02277g	some similarities with uniprot|P13483 Saccharomyces cerevisiae YML113w DAT1
CAGL0B02299g	some similarities with uniprot|Q03750 Saccharomyces cerevisiae YML114c TAF65 TBP Associated Factor
CAGL0B02321g	similar to uniprot|P23642 Saccharomyces cerevisiae YML115c VAN1 Vanadate resistance protein
CAGL0B02343g	similar to uniprot|P13090 Saccharomyces cerevisiae YML116w ATR1 Aminotriazole resistance protein or uniprot|Q03263 Saccharomyces cerevisiae YMR279c
CAGL0B02365g	some similarities with uniprot|Q03735 Saccharomyces cerevisiae YML117w
CAGL0B02387g	weakly similar to uniprot|Q03264 Saccharomyces cerevisiae YMR285c or uniprot|Q03210 Saccharomyces cerevisiae YML118w
CAGL0B02409g	some similarities with uniprot|Q03208 Saccharomyces cerevisiae YML119w
CAGL0B02431g	highly similar to uniprot|P32340 Saccharomyces cerevisiae YML120c NDI1 NADH-ubiquinone oxidoreductase
CAGL0B02453g	highly similar to uniprot|Q00582 Saccharomyces cerevisiae YML121w GTR1 GTP-binding protein
CAGL0B02475g	highly similar to uniprot|P25297 Saccharomyces cerevisiae YML123c PHO84
CAGL0B02497g	highly similar to uniprot|P09733 Saccharomyces cerevisiae YML085c TUB1 or uniprot|P09734 Saccharomyces cerevisiae YML124c TUB3
CAGL0B02519g	highly similar to uniprot|Q12746 Saccharomyces cerevisiae YML125c
CAGL0B02541g	similar to uniprot|Q03124 Saccharomyces cerevisiae YML127w
CAGL0B02563g	similar to uniprot|Q03104 Saccharomyces cerevisiae YML128c GIN3
CAGL0B02585g	similar to uniprot|Q04947 Saccharomyces cerevisiae YDR233c
CAGL0B02607g	highly similar to uniprot|P09950 Saccharomyces cerevisiae YDR232w HEM1
CAGL0B02629g	similar to uniprot|P37304 Saccharomyces cerevisiae YDR251w PAM1 and similar to uniprot|Q03088 Saccharomyces cerevisiae YPL032c SVL3
CAGL0B02651g	weakly similar to uniprot|Q12041 Saccharomyces cerevisiae YDR253c MET32 transcriptional regulator of sulfur amino acid metabolism or uniprot|Q03081 Saccharomyces cerevisiae YPL038w MET31
CAGL0B02673g	similar to uniprot|P38907 Saccharomyces cerevisiae YDR254w CHL4 chromosome segregation protein
CAGL0B02695g	similar to uniprot|Q12508 Saccharomyces cerevisiae YDR255c
CAGL0B02717g	highly similar to uniprot|P52910 Saccharomyces cerevisiae YLR153c ACS2
CAGL0B02739g	similar to uniprot|P23561 Saccharomyces cerevisiae YLR362w STE11 ser/thr protein kinase of the MEKK family
CAGL0B02755g	no similarity
CAGL0B02761g	similar to uniprot|Q05924 Saccharomyces cerevisiae YLR361c
CAGL0B02772g	similar to uniprot|Q05919 Saccharomyces cerevisiae YLR360w VPS38
CAGL0B02794g	highly similar to uniprot|Q05911 Saccharomyces cerevisiae YLR359w ADE13
CAGL0B02816g	similar to uniprot|Q06488 Saccharomyces cerevisiae YLR357w RSC2 or uniprot|P53236 Saccharomyces cerevisiae YGR056w RSC1
CAGL0B02838g	highly similar to uniprot|P50276 Saccharomyces cerevisiae YGR055w MUP1
CAGL0B02860g	some similarities with uniprot|Q06485 Saccharomyces cerevisiae YLR356w
CAGL0B02882g	weakly similar to DEHA0A06369g Debaryomyces hansenii and CA4539|CaIFQ4 Candida albicans
CAGL0B02904g	weakly similar to DEHA0C03091g Debaryomyces hansenii and CA4636|IPF1520 Candida albicans
CAGL0B02926g	weakly similar to DEHA0D04994g Debaryomyces hansenii and CA4636|IPF1520 Candida albicans
CAGL0B02948g	weakly similar to DEHA0D05027g Debaryomyces hansenii and CA4636|IPF1520 Candida albicans
CAGL0B02970g	weakly similar to DEHA0A06369g Debaryomyces hansenii and CA4636|IPF1520 Candida albicans
CAGL0B03047g	highly similar to uniprot|P06168 Saccharomyces cerevisiae YLR355c ILV5 ketol-acid reducto-isomerase
CAGL0B03069g	highly similar to uniprot|P15019 Saccharomyces cerevisiae YLR354c TAL1 or uniprot|P53228 Saccharomyces cerevisiae YGR043c
CAGL0B03091g	weakly similar to uniprot|P41698 Saccharomyces cerevisiae YLR353w BUD8
CAGL0B03113g	similar to uniprot|Q06479 Saccharomyces cerevisiae YLR352w
CAGL0B03179g	weakly similar to uniprot|P47035 Saccharomyces cerevisiae YJL076w NET1 or uniprot|Q02208 Saccharomyces cerevisiae YKR010c TOF2
CAGL0B03201g	weakly similar to uniprot|Q02209 Saccharomyces cerevisiae YKR011c TOS5
CAGL0B03223g	no similarity
CAGL0B03245g	highly similar to uniprot|P38353 Saccharomyces cerevisiae YBR283c SSH1
CAGL0B03267g	similar to uniprot|P36526 Saccharomyces cerevisiae YBR282w MRPL27
CAGL0B03289g	similar to uniprot|P38149 Saccharomyces cerevisiae YBR281c
CAGL0B03311g	similar to uniprot|P38352 Saccharomyces cerevisiae YBR280c
CAGL0B03333g	similar to uniprot|P38351 Saccharomyces cerevisiae YBR279w PAF1 DNA-directed RNA polymerase II regulator
CAGL0B03355g	weakly similar to uniprot|P27344 Saccharomyces cerevisiae YBR278w DPB3
CAGL0B03377g	similar to uniprot|P38148 Saccharomyces cerevisiae YBR276c PPS1
CAGL0B03399g	weakly similar to uniprot|P29539 Saccharomyces cerevisiae YBR275c RIF1 RAP1-interacting factor 1
CAGL0B03421g	similar to uniprot|P12351 Saccharomyces cerevisiae YLR256w HAP1 transcription factor
CAGL0B03443g	similar to uniprot|Q06567 Saccharomyces cerevisiae YLR253w
CAGL0B03465g	highly similar to uniprot|Q06563 Saccharomyces cerevisiae YLR251w
CAGL0B03487g	highly similar to uniprot|P16521 Saccharomyces cerevisiae YLR249w YEF3 or uniprot|P53978 Saccharomyces cerevisiae YNL014w HEF3
CAGL0B03509g	similar to uniprot|P38623 Saccharomyces cerevisiae YLR248w RCK2 Ca/calmodulin-dependent or uniprot|P38622 Saccharomyces cerevisiae YGL158w RCK1
CAGL0B03531g	similar to uniprot|P25616 Saccharomyces cerevisiae YCR015c
CAGL0B03553g	similar to uniprot|P39985 Saccharomyces cerevisiae YEL055c POL5 DNA polymerase V
CAGL0B03575g	similar to uniprot|P39984 Saccharomyces cerevisiae YEL056w HAT2
CAGL0B03597g	similar to uniprot|P38628 Saccharomyces cerevisiae YEL058w PCM1 phosphoacetylglucosamine mutase
CAGL0B03611g	some similarities with uniprot|Q05676 Saccharomyces cerevisiae YEL059ca SOM1
CAGL0B03619g	similar to uniprot|P09232 Saccharomyces cerevisiae YEL060c PRB1 protease B or uniprot|P25036 Saccharomyces cerevisiae YOR003w YSP3
CAGL0B03641g	similar to uniprot|P27895 Saccharomyces cerevisiae YEL061c CIN8 Kinesin-like protein
CAGL0B03663g	similar to uniprot|P00890 Saccharomyces cerevisiae YNR001c CIT1 or uniprot|P08679 Saccharomyces cerevisiae YCR005c CIT2 or uniprot|P43635 Saccharomyces cerevisiae YPR001w CIT3
CAGL0B03685g	similar to uniprot|P25349 Saccharomyces cerevisiae YCR004c YCP4 or uniprot|Q12335 Saccharomyces cerevisiae YDR032c PST2
CAGL0B03707g	highly similar to uniprot|P46957 Saccharomyces cerevisiae YJR006w HUS2
CAGL0B03773g	highly similar to uniprot|P06775 Saccharomyces cerevisiae YGR191w HIP1 Histidine permease
CAGL0B03795g	highly similar to uniprot|P20459 Saccharomyces cerevisiae YJR007w SUI2 translation initiation factor eIF2
CAGL0B03817g	highly similar to uniprot|P47085 Saccharomyces cerevisiae YJR008w
CAGL0B03839g	highly similar to uniprot|P08536 Saccharomyces cerevisiae YJR010w MET3
CAGL0B03855g	similar to uniprot|P46965 Saccharomyces cerevisiae YJR010ca SPC1
CAGL0B03861g	similar to uniprot|P47086 Saccharomyces cerevisiae YJR011c
CAGL0B03883g	weakly similar to uniprot|P32331 Saccharomyces cerevisiae YPR058w YMC1 or uniprot|P38087 Saccharomyces cerevisiae YBR104w YMC2
CAGL0B03899g	some similarities with uniprot|P47087 Saccharomyces cerevisiae YJR012c
CAGL0B03905g	similar to uniprot|P47088 Saccharomyces cerevisiae YJR013w
CAGL0B03927g	highly similar to uniprot|P47089 Saccharomyces cerevisiae YJR014w
CAGL0B03949g	similar to uniprot|P46950 Saccharomyces cerevisiae YGR197c SNG1 or uniprot|P47090 Saccharomyces cerevisiae YJR015w
CAGL0B03971g	similar to uniprot|P47090 Saccharomyces cerevisiae YJR015w or uniprot|P46950 Saccharomyces cerevisiae YGR197c SNG1
CAGL0B03993g	highly similar to uniprot|P39522 Saccharomyces cerevisiae YJR016c ILV3 dihydroxy-acid dehydratase
CAGL0B04015g	highly similar to uniprot|P13259 Saccharomyces cerevisiae YGR202c PCT1 Cholinephosphate cytidylyltransferase
CAGL0B04037g	highly similar to uniprot|P22696 Saccharomyces cerevisiae YJR017c ESS1
CAGL0B04059g	highly similar to uniprot|P41903 Saccharomyces cerevisiae YJR019c TES1 thioesterase
CAGL0B04103g	similar to uniprot|Q06104 Saccharomyces cerevisiae YPR109w
CAGL0B04125g	highly similar to uniprot|P07703 Saccharomyces cerevisiae YPR110c RPC40 DNA-directed RNA polymerase I III
CAGL0B04147g	highly similar to uniprot|P22204 Saccharomyces cerevisiae YGR092w DBF2 ser/thrprotein kinase related to DBF20P or uniprot|P32328 Saccharomyces cerevisiae YPR111w DBF20 cell cycle protein kinase related to DBF2P
CAGL0B04169g	highly similar to uniprot|Q06106 Saccharomyces cerevisiae YPR112c MRD1
CAGL0B04191g	similar to uniprot|Q06107 Saccharomyces cerevisiae YPR114w
CAGL0B04213g	some similarities with uniprot|P48361 Saccharomyces cerevisiae YGR097w ASK10 involved in SKN7P-dependent transcription
CAGL0B04235g	weakly similar to uniprot|P06105 Saccharomyces cerevisiae YJL080c SCP160
CAGL0B04257g	highly similar to uniprot|P10664 Saccharomyces cerevisiae YBR031w RPL2A or uniprot|P49626 Saccharomyces cerevisiae YDR012w RPL2B
CAGL0B04279g	similar to uniprot|P38222 Saccharomyces cerevisiae YBR030w
CAGL0B04301g	similar to uniprot|P38070 Saccharomyces cerevisiae YBR028c
CAGL0B04323g	similar to uniprot|P38071 Saccharomyces cerevisiae YBR026c MRF1
CAGL0B04345g	highly similar to uniprot|P38219 Saccharomyces cerevisiae YBR025c
CAGL0B04367g	some similarities with uniprot|P38072 Saccharomyces cerevisiae YBR024w SCO2 or uniprot|P23833 Saccharomyces cerevisiae YBR037c SCO1
CAGL0B04389g	similar to uniprot|P29465 Saccharomyces cerevisiae YBR023c CHS3 chitin synthase III
CAGL0B04411g	similar to uniprot|P38218 Saccharomyces cerevisiae YBR022w
CAGL0B04433g	similar to uniprot|P05316 Saccharomyces cerevisiae YBR021w FUR4 or uniprot|Q04895 Saccharomyces cerevisiae YIR028w DAL4 or uniprot|P38196 Saccharomyces cerevisiae YBL042c FUI1
CAGL0B04455g	some similarities with uniprot|P50944 Saccharomyces cerevisiae YNL101w or uniprot|P36062 Saccharomyces cerevisiae YKL146w
CAGL0B04477g	similar to uniprot|Q12057 Saccharomyces cerevisiae YOR104w PIN2
CAGL0B04499g	similar to uniprot|P46964 Saccharomyces cerevisiae YOR103c OST2 oligosaccharyltransferase epsilon subunit
CAGL0B04521g	similar to uniprot|P01120 Saccharomyces cerevisiae YNL098c RAS2 GTP-binding protein or uniprot|P01119 Saccharomyces cerevisiae YOR101w RAS1
CAGL0B04543g	highly similar to uniprot|Q12289 Saccharomyces cerevisiae YOR100c CRC1
CAGL0B04565g	similar to uniprot|P27810 Saccharomyces cerevisiae YOR099w KTR1 mannosyltransferase or uniprot|P27809 Saccharomyces cerevisiae YDR483w KRE2
CAGL0B04587g	similar to uniprot|P53929 Saccharomyces cerevisiae YNL108c and similar to uniprot|Q12415 Saccharomyces cerevisiae YOR110w TFC7
CAGL0B04609g	highly similar to uniprot|P53930 Saccharomyces cerevisiae YNL107w YAF9
CAGL0B04631g	similar to uniprot|Q12271 Saccharomyces cerevisiae YOR109w INP53 or uniprot|P50942 Saccharomyces cerevisiae YNL106c PIE3
CAGL0B04675g	similar to uniprot|P33309 Saccharomyces cerevisiae YNL001w DOM34
CAGL0B04697g	similar to uniprot|P25560 Saccharomyces cerevisiae YCL001w RER1 required for correct localization of SEC12P
CAGL0B04719g	similar to uniprot|P25565 Saccharomyces cerevisiae YCL002c
CAGL0B04741g	similar to uniprot|P25578 Saccharomyces cerevisiae YCL004w PEL1 phosphatidylglycerophosphate synthase
CAGL0B04763g	weakly similar to uniprot|P25587 Saccharomyces cerevisiae YCL005w
CAGL0B04785g	similar to uniprot|P25554 Saccharomyces cerevisiae YCL010c
CAGL0B04807g	similar to uniprot|P25555 Saccharomyces cerevisiae YCL011c GBP2 or uniprot|P38922 Saccharomyces cerevisiae YNL004w HRB1
CAGL0B04829g	highly similar to uniprot|Q8J0M4 Saccharomyces cerevisiae YCL012c
CAGL0B04851g	similar to uniprot|P25558 Saccharomyces cerevisiae YCL014w BUD3 budding protein
CAGL0B04873g	similar to uniprot|P25559 Saccharomyces cerevisiae YCL016c part of an alternative RFC complex
CAGL0B04895g	weakly similar to uniprot|P48743 Saccharomyces cerevisiae YLR176c RFX1 repressor of DNA damage-inducible genes
CAGL0B04917g	highly similar to uniprot|P41939 Saccharomyces cerevisiae YLR174w IDP2 isocitrate dehydrogenase or uniprot|P53982 Saccharomyces cerevisiae YNL009w IDP3 or uniprot|P21954 Saccharomyces cerevisiae YDL066w IDP1
CAGL0B04939g	similar to uniprot|Q06247 Saccharomyces cerevisiae YLR173w
CAGL0B04961g	highly similar to uniprot|P32469 Saccharomyces cerevisiae YLR172c DPH5 Diphthine synthase
CAGL0B04983g	highly similar to uniprot|P35181 Saccharomyces cerevisiae YLR170c APS1 Clathrin coat assembly protein AP19
CAGL0B05049g	some similarities with uniprot|Q06554 Saccharomyces cerevisiae YLR247c
CAGL0C00110g	some similarities with uniprot|P36170 Saccharomyces cerevisiae YKR102w FLO10
CAGL0C00209g	some similarities with uniprot|P47179 Saccharomyces cerevisiae YJR151c
CAGL0C00231g	similar to uniprot|P40039 Saccharomyces cerevisiae YER060w or uniprot|P17064 Saccharomyces cerevisiae YER056c
CAGL0C00253g	some similarities with uniprot|P08640 Saccharomyces cerevisiae YIR019c STA1
CAGL0C00275g	highly similar to uniprot|Q04432 Saccharomyces cerevisiae YDR533c
CAGL0C00297g	similar to uniprot|P46995 Saccharomyces cerevisiae YJL168c EZL1 enhancer of zeste-like
CAGL0C00319g	similar to uniprot|P27614 Saccharomyces cerevisiae YJL172w CPS1 Gly-X carboxypeptidase YSCS precursor
CAGL0C00341g	highly similar to uniprot|P26755 Saccharomyces cerevisiae YJL173c RFA3
CAGL0C00363g	similar to uniprot|P39005 Saccharomyces cerevisiae YJL174w KRE9 cell wall synthesis protein or uniprot|P50112 Saccharomyces cerevisiae YDL049c KNH1
CAGL0C00385g	similar to uniprot|Q12072 Saccharomyces cerevisiae YLR095c
CAGL0C00407g	similar to uniprot|Q12418 Saccharomyces cerevisiae YLR094c GIS3
CAGL0C00429g	similar to uniprot|Q12255 Saccharomyces cerevisiae YLR093c
CAGL0C00451g	similar to uniprot|P38276 Saccharomyces cerevisiae YBR137w
CAGL0C00473g	similar to uniprot|P38111 Saccharomyces cerevisiae YBR136w ESR1 cell cycle checkpoint protein
CAGL0C00495g	highly similar to uniprot|P20486 Saccharomyces cerevisiae YBR135w CKS1
CAGL0C00517g	similar to uniprot|P38274 Saccharomyces cerevisiae YBR133c HSL7
CAGL0C00539g	highly similar to uniprot|P38090 Saccharomyces cerevisiae YBR132c AGP2 amino-acid permease
CAGL0C00561g	similar to uniprot|P38273 Saccharomyces cerevisiae YBR131w CCZ1 Calcium Caffeine Zinc sensitivity
CAGL0C00583g	weakly similar to uniprot|P38272 Saccharomyces cerevisiae YBR130c SHE3 required for mother cell-specific expression of HO
CAGL0C00605g	similar to uniprot|P38271 Saccharomyces cerevisiae YBR129c OPY1 pheromone resistant yeast 1
CAGL0C00627g	similar to uniprot|P38270 Saccharomyces cerevisiae YBR128c APG14 required for autophagy
CAGL0C00649g	highly similar to uniprot|P16140 Saccharomyces cerevisiae YBR127c VMA2
CAGL0C00671g	weakly similar to uniprot|Q05812 Saccharomyces cerevisiae YLR219w
CAGL0C00693g	highly similar to uniprot|P47818 Saccharomyces cerevisiae YLR220w CCC1
CAGL0C00715g	weakly similar to uniprot|Q05942 Saccharomyces cerevisiae YLR221c
CAGL0C00737g	similar to uniprot|Q05946 Saccharomyces cerevisiae YLR222c
CAGL0C00759g	similar to uniprot|P39520 Saccharomyces cerevisiae YLR223c IFH1 pre-rRNA processing machinery control protein
CAGL0C00781g	no similarity
CAGL0C00847g	some similarities with uniprot|P08640 Saccharomyces cerevisiae YIR019c STA1
CAGL0C00968g	some similarities with uniprot|Q08294 Saccharomyces cerevisiae YOL155c
CAGL0C01133g	some similarities with uniprot|Q08294 Saccharomyces cerevisiae YOL155c
CAGL0C01155g	weakly similar to uniprot|Q05947 Saccharomyces cerevisiae YLR224w
CAGL0C01177g	similar to uniprot|Q05949 Saccharomyces cerevisiae YLR226w BUR2
CAGL0C01199g	similar to uniprot|Q12151 Saccharomyces cerevisiae YDR213w UPC2
CAGL0C01221g	highly similar to uniprot|P32501 Saccharomyces cerevisiae YDR211w GCD6
CAGL0C01243g	highly similar to uniprot|P07172 Saccharomyces cerevisiae YIL116w HIS5
CAGL0C01265g	weakly similar to uniprot|P40477 Saccharomyces cerevisiae YIL115c NUP159
CAGL0C01287g	similar to uniprot|P40478 Saccharomyces cerevisiae YIL114c POR2 or uniprot|P04840 Saccharomyces cerevisiae YNL055c POR1
CAGL0C01309g	similar to uniprot|P40480 Saccharomyces cerevisiae YIL112w
CAGL0C01325g	highly similar to uniprot|P00425 Saccharomyces cerevisiae YIL111w COX5B or uniprot|P00424 Saccharomyces cerevisiae YNL052w COX5A
CAGL0C01331g	similar to uniprot|P40481 Saccharomyces cerevisiae YIL110w
CAGL0C01353g	similar to uniprot|P40482 Saccharomyces cerevisiae YIL109c SEC24 or uniprot|P53953 Saccharomyces cerevisiae YNL049c SFB2
CAGL0C01375g	similar to uniprot|P40483 Saccharomyces cerevisiae YIL108w
CAGL0C01397g	similar to uniprot|P40433 Saccharomyces cerevisiae YIL107c PFK26
CAGL0C01419g	similar to uniprot|Q08925 Saccharomyces cerevisiae YPL184c
CAGL0C01435g	similar to uniprot|O14464 Saccharomyces cerevisiae YPL183wa GON5
CAGL0C01441g	similar to uniprot|Q08924 Saccharomyces cerevisiae YPL183c
CAGL0C01463g	similar to uniprot|Q08921 Saccharomyces cerevisiae YPL180w
CAGL0C01485g	some similarities with uniprot|Q08923 Saccharomyces cerevisiae YPL181w
CAGL0C01507g	similar to uniprot|P32945 Saccharomyces cerevisiae YPL179w PPQ1
CAGL0C01529g	similar to uniprot|Q08920 Saccharomyces cerevisiae YPL178w SAE1
CAGL0C01551g	similar to uniprot|P41817 Saccharomyces cerevisiae YPL177c CUP9
CAGL0C01573g	highly similar to uniprot|P32449 Saccharomyces cerevisiae YBR249c ARO4 or uniprot|P14843 Saccharomyces cerevisiae YDR035w ARO3
CAGL0C01595g	highly similar to uniprot|P33734 Saccharomyces cerevisiae YBR248c HIS7
CAGL0C01617g	no similarity
CAGL0C01639g	highly similar to uniprot|P38333 Saccharomyces cerevisiae YBR247c ENP1
CAGL0C01661g	similar to uniprot|P38332 Saccharomyces cerevisiae YBR246w
CAGL0C01683g	highly similar to uniprot|P38144 Saccharomyces cerevisiae YBR245c ISW1 and highly similar to uniprot|Q08773 Saccharomyces cerevisiae YOR304w ISW2
CAGL0C01705g	highly similar to uniprot|P38143 Saccharomyces cerevisiae YBR244w GPX2
CAGL0C01727g	highly similar to uniprot|P07286 Saccharomyces cerevisiae YBR243c ALG7
CAGL0C01749g	similar to uniprot|P38331 Saccharomyces cerevisiae YBR242w or uniprot|P53144 Saccharomyces cerevisiae YGL101w
CAGL0C01771g	similar to uniprot|P38142 Saccharomyces cerevisiae YBR241c or uniprot|P53142 Saccharomyces cerevisiae YGL104c
